Month,Week,Day of week,Channel Group,Description EN,Typol,Time slot,Time start,Male-Rating%,Male-Share,Female-Rating%,Female-Share,4-9-Rating%,4-9-Share,10-14-Rating%,10-14-Share,15-19-Rating%,15-19-Share,20-29-Rating%,20-29-Share,30-39-Rating%,30-39-Share,40-49-Rating%,40-49-Share,50-64-Rating%,50-64-Share,65+-Rating%,65+-Share,Mitrovica-Rating%,Mitrovica-Share,Gjilan-Rating%,Gjilan-Share,Peje-Rating%,Peje-Share,Prizren-Rating%,Prizren-Share,Prizren-Rating%,Prizren-Share,Ferizaj-Rating%,Ferizaj-Share,Pristina-Rating%,Pristina-Share
March,Week 11,Wednesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,09:00:00,0.41,2.78,0.13,1.09,0,0,0,0,0,0,0.1,1,0,0,0.17,0.87,0.14,0.87,2.94,14.5,0.38,3.73,0,0,0,0,1.21,6.99,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,10:00:00,0.75,3.66,0.21,1.26,0,0,0,0,0,0,0.79,5.61,0.41,2.31,0.23,0.76,0.55,2.47,2.41,8.39,0,0,0,0,0,0,1.38,6.61,0,0,1.43,5.84,0.42,2.72
March,Week 11,Wednesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,11:30:00,2.56,9.63,0.97,4.09,0,0,0.64,2.53,3.07,13.03,2.26,11.83,1.14,4.89,1.99,5.49,3.49,11.1,1.16,3.17,0.01,0.04,4.54,11.23,1.68,7.27,3.13,12.73,0,0,0,0,1.02,5.17
March,Week 11,Wednesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,13:30:00,0.7,3.22,0,0,0,0,0,0,0,0,0,0,1.14,5.33,0,0,1.37,4.81,0.06,0.16,0,0,0,0,2.86,29.98,0,0,0,0,0,0,0.19,0.9
March,Week 11,Wednesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,13:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,15:30:00,2.19,8.81,1.79,7.07,0,0,2.38,11.58,2.95,12.86,0.95,4.28,0.12,0.54,1.9,6.37,5.25,15.96,4.61,12.99,0,0,2.18,6.22,1.22,10.23,0.7,2.18,0,0,0,0,4.84,24.73
March,Week 11,Wednesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,15:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,16:45:00,0.95,3.12,0.62,2.34,0,0,0,0,0.03,0.19,0.16,0.55,0.94,3.41,0.33,1.15,3.32,8.63,2.14,4.7,0.55,1.86,0.14,0.4,1.22,7.1,0.93,2.82,3.4,13.43,0,0,0.64,2.78
March,Week 11,Wednesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,16:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,18:00:00,0.58,1.58,0.09,0.25,0,0,0,0,0,0,0,0,0.98,2.62,0.71,1.68,0.49,1,0.4,0.84,0.23,0.62,0.97,2.4,0.18,1,0.33,0.8,0,0,0.75,1.2,0.05,0.15
March,Week 11,Wednesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,19:20:00,0.74,1.96,1.3,3.5,2.93,9.5,0,0,0,0,0,0,2.31,6.43,0,0,1.07,2.21,2.43,4.6,0.41,0.87,5.78,14.57,0,0,0,0,0,0,0,0,0.15,0.55
March,Week 11,Wednesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,19:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,20:00:00,3.31,8.39,5.24,13.71,5.6,15.9,2.44,7.13,3.41,10.56,0.48,1.52,6.66,17.15,3.54,8.41,4.42,8.82,11.71,21.25,1.63,3.52,9.92,21.57,0,0,7.34,15.64,0,0,1.34,2.97,3.6,11.14
March,Week 11,Wednesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,20:35:00,1.72,4.26,1.39,3.63,2.71,7.69,2.26,6.08,0.42,1.3,0.03,0.09,4.11,10.84,1.25,2.87,0.25,0.49,1.44,2.61,6.01,13.45,0.9,1.9,0,0,0,0,0,0,0,0,2.25,6.65
March,Week 11,Wednesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,20:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Mendimi per motin,Moti,02:00:00-26:00:00,09:45:00,0.64,2.99,0.12,0.67,0,0,0,0,0.04,0.37,0.79,4.88,0,0,0.23,0.76,0.22,0.84,2.41,8.35,0,0,0,0,0,0,1.38,6.54,0,0,0,0,0.45,2.42
March,Week 11,Wednesday,T7 Group,Mendimi per motin,Moti,02:00:00-26:00:00,09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Mendimi per motin,Moti,02:00:00-26:00:00,15:40:00,1.75,6.91,1.44,5.46,0,0,2.38,12.7,2.95,12.32,0.65,2.83,0.33,1.43,0.89,2.99,3.66,10.96,3.9,10.14,0,0,1.11,3.26,1.22,9.92,0,0,0.8,7.21,0,0,4.33,18.72
March,Week 11,Wednesday,T7 Group,Mendimi per motin,Moti,02:00:00-26:00:00,15:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Mendimi per motin,Moti,02:00:00-26:00:00,20:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Mendimi per motin,Moti,02:00:00-26:00:00,20:10:00,0.74,1.92,2.16,5.66,0,0,0,0,0.49,1.52,0.01,0.03,5.21,13.93,0.52,1.23,1.2,2.35,4.94,8.83,0.4,0.86,4.55,9.62,0,0,0,0,0,0,0,0,2.34,7.23
March,Week 11,Wednesday,T7 Group,Pressing,Debat,02:00:00-26:00:00,11:45:00,1.9,8.13,1.17,5.53,0,0,0.34,1.76,2.71,15.33,1.12,6.61,0.39,1.9,2.58,8.4,3.84,12.67,1.9,5.62,0,0,5.01,13.91,0.21,1.27,1.97,8.92,0,0,0.88,3.72,1,5.69
March,Week 11,Wednesday,T7 Group,Pressing,Debat,02:00:00-26:00:00,11:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Pressing,Debat,02:00:00-26:00:00,20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Pressing,Debat,02:00:00-26:00:00,20:45:00,0.76,1.94,0.64,1.7,0.14,0.43,0.73,2.06,0.51,1.44,0.25,0.8,0.59,1.62,1.29,3.21,0.57,1.13,2.43,4.58,0.15,0.37,0.33,0.69,2.41,10.2,0.21,0.49,0,0,0.07,0.18,1.16,3.2
March,Week 11,Wednesday,T7 Group,Promo,Reklama,02:00:00-26:00:00,09:55:00,1.01,4.85,0.42,2.46,0,0,0,0,0.08,0.75,0.79,5.24,1.24,6.52,0.23,0.76,1.31,5.53,2.41,8.69,0,0,0,0,0,0,1.38,6.67,0,0,4.28,17.76,0.47,2.77
March,Week 11,Wednesday,T7 Group,Promo,Reklama,02:00:00-26:00:00,09:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Promo,Reklama,02:00:00-26:00:00,10:40:00,0.31,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.66,1.87,5.23,0,0,0,0,0,0,0.74,3.24,0,0,0,0,0.08,0.34
March,Week 11,Wednesday,T7 Group,Promo,Reklama,02:00:00-26:00:00,10:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Promo,Reklama,02:00:00-26:00:00,15:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Promo,Reklama,02:00:00-26:00:00,15:50:00,1.7,6.69,1.62,6.2,0,0,2.38,13.34,2.95,11.6,0.65,2.84,0,0,0.89,3.04,4.32,12.97,4.46,11.22,0,0,0,0,1.22,8.83,0,0,5.36,48.05,0,0,4.2,18.28
March,Week 11,Wednesday,T7 Group,Promo,Reklama,02:00:00-26:00:00,18:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Promo,Reklama,02:00:00-26:00:00,18:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Promo,Reklama,02:00:00-26:00:00,18:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Promo,Reklama,02:00:00-26:00:00,18:45:00,0.09,0.23,0.12,0.32,0,0,0,0,0,0,0,0,0,0,0.53,1.15,0.18,0.35,0.23,0.48,0,0,0.22,0.56,0,0,0.36,0.76,0,0,0,0,0.02,0.05
March,Week 11,Wednesday,T7 Group,Showbiz,Emision argetues,02:00:00-26:00:00,10:45:00,0.27,1.03,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.06,1.87,5.02,0,0,0,0,0,0,0.74,2.86,0,0,0,0,0.01,0.04
March,Week 11,Wednesday,T7 Group,Showbiz,Emision argetues,02:00:00-26:00:00,10:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Showbiz,Emision argetues,02:00:00-26:00:00,18:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Showbiz,Emision argetues,02:00:00-26:00:00,18:25:00,0.08,0.21,0.08,0.21,0,0,0,0,0,0,0.06,0.16,0.14,0.37,0.11,0.25,0.11,0.21,0.26,0.53,0,0,0,0,0,0,0.11,0.25,0,0,0,0,0.2,0.66
March,Week 11,Wednesday,T7 Group,Sport news,Emision sportiv,02:00:00-26:00:00,18:10:00,0.08,0.21,0,0,0,0,0,0,0,0,0,0,0.24,0.65,0,0,0,0,0,0,0,0,0.24,0.6,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Sport news,Emision sportiv,02:00:00-26:00:00,18:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Sport news,Emision sportiv,02:00:00-26:00:00,19:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,Sport news,Emision sportiv,02:00:00-26:00:00,19:10:00,0.61,1.58,1.24,3.29,2.93,9.01,0,0,0,0,0,0,2.13,5.79,0,0,0.92,1.86,1.76,3.39,0,0,5.78,14.57,0,0,0,0,0,0,0,0,0.01,0.03
March,Week 11,Wednesday,T7 Group,Sport news,Emision sportiv,02:00:00-26:00:00,20:20:00,1.4,3.62,1.4,3.75,1.32,4.04,1.35,3.81,0.52,1.62,0,0,4.57,12.91,0.89,2.13,0.09,0.18,2.71,4.93,3.97,9.5,2.25,4.76,0.04,0.16,0,0,0,0,0,0,1.85,5.59
March,Week 11,Wednesday,T7 Group,Sport news,Emision sportiv,02:00:00-26:00:00,20:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,T7 Story,Emision,02:00:00-26:00:00,11:00:00,0.37,1.41,0.15,0.6,0,0,0,0,0.04,0.15,0,0,1,4.18,0.02,0.05,0.41,1.3,0.62,1.69,0,0,0.72,1.75,0.87,4.22,0.28,1.08,0,0,0,0,0.01,0.07
March,Week 11,Wednesday,T7 Group,T7 Story,Emision,02:00:00-26:00:00,11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,T7 Group,T7 Story,Emision,02:00:00-26:00:00,18:50:00,0.84,2.15,1.21,3.15,1.61,5.09,0,0,0,0,0,0,1.24,3.2,1.66,3.55,2,3.83,2.51,4.97,0,0,4.38,10.97,0,0,0.82,1.68,0,0,1.57,2.55,0.19,0.6
March,Week 11,Wednesday,T7 Group,T7 Story,Emision,02:00:00-26:00:00,18:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,21 LIVE NEWS,Lajme,02:00:00-26:00:00,18:30:00,5.71,14.99,5.3,14.08,3.52,11.32,1.7,6.05,6.85,21.68,5.79,17.55,4.96,13.23,4.98,10.92,8.82,17.47,8.23,16.01,3.8,8.69,1.02,2.54,0.53,2.04,11.49,24.69,3.06,12.11,6.08,10.43,7.12,23.66
March,Week 11,Wednesday,RTV 21 Group,21 LIVE NEWS,Lajme,02:00:00-26:00:00,18:30:00,0.34,0.9,0.3,0.79,0,0,0,0,0.66,2.09,0.57,1.73,0,0,1.13,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18,7.17,0,0
March,Week 11,Wednesday,RTV 21 Group,21 MINUTA,Lajme,02:00:00-26:00:00,03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,21 MINUTA,Lajme,02:00:00-26:00:00,03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,21 MINUTA,Lajme,02:00:00-26:00:00,23:00:00,2.04,7.92,1.45,6.02,0,0,0,0,2.01,8.89,1.67,7.62,2.79,10.6,0.62,2.59,3.34,8.44,4.04,11.14,0.01,0.07,0.99,2.84,1.46,20.27,0.7,3.13,3.22,11.41,0,0,3.86,15
March,Week 11,Wednesday,RTV 21 Group,21 MINUTA,Lajme,02:00:00-26:00:00,23:00:00,0,0.02,0,0,0,0,0.02,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03
March,Week 11,Wednesday,RTV 21 Group,BON BON,Magazine televizive,02:00:00-26:00:00,04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,BON BON,Magazine televizive,02:00:00-26:00:00,04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,BON BON,Magazine televizive,02:00:00-26:00:00,16:15:00,1.46,4.76,0.63,2.33,2.44,10.76,0.13,0.65,0,0,1.12,3.93,1.58,5.6,0.51,1.68,0.85,2.22,1.62,3.46,0.42,1.29,0.52,1.49,0.04,0.2,0.61,1.86,0.52,2.08,0.02,0.05,2.65,11.41
March,Week 11,Wednesday,RTV 21 Group,BON BON,Magazine televizive,02:00:00-26:00:00,16:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,CLICK,Debat,02:00:00-26:00:00,21:30:00,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0.01,0.05,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,CLICK,Debat,02:00:00-26:00:00,21:30:00,2.31,6.3,2.32,6.71,0.31,1,1.68,5.11,1.53,4.6,2.16,7.34,2.49,7.32,1.89,5.44,4.46,9.01,4.83,10.07,0.16,0.43,0.02,0.04,0.28,1.41,1.73,4.3,5.36,18.44,3.22,9.14,4.76,13.98
March,Week 11,Wednesday,RTV 21 Group,Emri im eshte Engjell,Serial,02:00:00-26:00:00,02:05:00,0.03,1.09,0.06,2.86,0.12,15.45,0.09,2.8,0.07,2.51,0,0,0.08,2.81,0,0,0,0,0,0,0.34,10.27,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,Emri im eshte Engjell,Serial,02:00:00-26:00:00,02:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,Emri im eshte Engjell,Serial,02:00:00-26:00:00,15:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,Emri im eshte Engjell,Serial,02:00:00-26:00:00,15:10:00,1.02,3.93,0.61,2.31,0,0,0.04,0.19,2.11,8.98,1.13,4.73,0.25,1.12,1.6,5.38,0.27,0.8,1.34,3.46,0,0,0.24,0.69,0,0,3.46,10.93,0,0,0.61,1.93,0.33,1.47
March,Week 11,Wednesday,RTV 21 Group,Emri im eshte Engjell,Serial,02:00:00-26:00:00,20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,Emri im eshte Engjell,Serial,02:00:00-26:00:00,20:00:00,6.3,16.01,7.25,18.9,2.56,7.76,5.97,16.47,10.23,29.79,3.19,10.13,5.83,15.79,7.67,17.74,11.8,23.51,10.86,19.59,1.32,2.97,9.88,20.86,11.4,44.97,7,16.21,9.93,37.5,7.81,17.41,4.69,13.47
March,Week 11,Wednesday,RTV 21 Group,FLASH,Lajme,02:00:00-26:00:00,02:00:00,0.19,5.63,0.38,11.28,0.75,100,0.59,9.62,0.47,12.85,0,0,0.51,10.38,0,0,0,0,0,0,2.22,68.1,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,FLASH,Lajme,02:00:00-26:00:00,02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,FLASH,Lajme,02:00:00-26:00:00,07:00:00,0.33,10.93,0.56,38.96,0,0,0,0,0,0,0.3,18.81,0.28,11.39,0.32,7.92,0.59,32.36,3.19,49.14,0,0,0,0,1.76,33.23,0.22,4.94,0,0,0,0,0.77,27.44
March,Week 11,Wednesday,RTV 21 Group,FLASH,Lajme,02:00:00-26:00:00,07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,FLASH,Lajme,02:00:00-26:00:00,08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,FLASH,Lajme,02:00:00-26:00:00,08:00:00,2.02,21.59,2.43,29.26,0,0,4.78,56.28,2.16,30.38,0.76,14.3,2.57,29.64,4.42,39.89,0.92,11.09,3.56,23.54,0.33,10.95,0,0,1.06,39.58,0.22,1.42,0,0,4.43,38.28,5.91,55.19
March,Week 11,Wednesday,RTV 21 Group,FLASH,Lajme,02:00:00-26:00:00,09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,FLASH,Lajme,02:00:00-26:00:00,09:00:00,1.03,6.96,1.38,12.11,0,0,3.11,18.9,0,0,0.24,2.37,2.65,29.09,2.12,11,0.6,3.68,0.81,4.05,0.03,0.25,0,0,0,0,0.61,3.5,0,0,0,0,3.79,30.19
March,Week 11,Wednesday,RTV 21 Group,FLASH,Lajme,02:00:00-26:00:00,10:00:00,0.62,2.99,0.22,1.31,0,0,0,0,0.42,3.61,0.16,1.12,1.11,6.19,0.32,1.05,0.72,3.21,0.54,1.89,0.36,2.03,0,0,0,0,0.22,1.04,0,0,0,0,1.16,7.47
March,Week 11,Wednesday,RTV 21 Group,FLASH,Lajme,02:00:00-26:00:00,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,FLASH,Lajme,02:00:00-26:00:00,11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,FLASH,Lajme,02:00:00-26:00:00,11:00:00,1.5,5.72,1.43,6.09,0,0,0,0,1.86,8.78,1.4,7.28,3.15,13.49,0.61,1.74,3.23,10.02,0.44,1.17,0.24,0.95,1.11,2.81,0,0,1.3,4.81,0,0,0,0,3.55,18.03
March,Week 11,Wednesday,RTV 21 Group,FLASH,Lajme,02:00:00-26:00:00,12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,FLASH,Lajme,02:00:00-26:00:00,12:00:00,0.78,3.29,1.44,6.83,0,0,0,0,0,0,1.4,10.23,2.29,11.16,0,0,2.39,8.24,2.65,8.33,0,0,0,0,0,0,0,0,0,0,0,0,3.86,23.34
March,Week 11,Wednesday,RTV 21 Group,FLASH,Lajme,02:00:00-26:00:00,13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,FLASH,Lajme,02:00:00-26:00:00,13:00:00,1.37,5.99,1.61,7.91,0,0,0.66,3.87,0,0,1.4,8,2.8,13.32,0,0,2.84,9.41,5.04,15.92,1.07,4.33,0,0,0,0,0.21,0.97,0,0,0,0,4.58,27.53
March,Week 11,Wednesday,RTV 21 Group,FLASH,Lajme,02:00:00-26:00:00,15:00:00,1.92,7.22,1.41,5.34,0,0,0,0,2.19,10.66,2.17,8.89,2.51,9.94,1.38,4.72,3.13,8.73,0.99,2.66,0,0,0,0,0,0,3.6,11.36,0,0,0,0,3.51,14.02
March,Week 11,Wednesday,RTV 21 Group,FLASH,Lajme,02:00:00-26:00:00,15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,Muzike argetuese,Muzike,02:00:00-26:00:00,03:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,Muzike argetuese,Muzike,02:00:00-26:00:00,03:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,Muzike argetuese,Muzike,02:00:00-26:00:00,05:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,Muzike argetuese,Muzike,02:00:00-26:00:00,05:30:00,0,0,0.02,1.99,0,0,0,0,0,0,0.06,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,2.6
March,Week 11,Wednesday,RTV 21 Group,Muzike argetuese,Muzike,02:00:00-26:00:00,14:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,Muzike argetuese,Muzike,02:00:00-26:00:00,14:30:00,1.81,7.67,1.87,7.42,0.39,1.62,0,0,2.19,11.29,2.33,11.15,2.58,11.04,1.79,6.87,2.92,9.32,1.86,4.97,0,0,0,0,0,0,4.27,16.41,0.18,1.59,0,0,3.66,14.27
March,Week 11,Wednesday,RTV 21 Group,Muzike argetuese,Muzike,02:00:00-26:00:00,19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 11,Wednesday,RTV 21 Group,Muzike argetuese,Muzike,02:00:00-26:00:00,19:45:00,4.87,12.8,4.35,11.65,3.05,8.93,1.2,3.87,8.37,27.21,3.33,10.68,3.83,10.34,4.91,11.9,7.28,14.6,6.63,12.03,0.78,1.67,5.37,13.06,2,7.79,8.12,17.29,5.9,23.33,7.2,15.95,3.64,11.71
March,Week 11,Wednesday,RTV 21 Group,Muzike popullore,Muzike,02:00:00-26:00:00,06:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
