Channel Group,Date,Day of week,Metrics,Time end,Time start,Values
Klan TV Group,5/3/2021,Friday,Mitrovica Region Rating%,21:00:00,20:30:00,0
Klan TV Group,5/3/2021,Friday,Peja Region Rating%,21:00:00,20:30:00,0.04
Klan TV Group,5/3/2021,Friday,Prishtina Region Rating%,21:00:00,20:30:00,0.08
Klan TV Group,5/3/2021,Friday,Prizren Region Rating%,21:00:00,20:30:00,0
Klan TV Group,5/3/2021,Friday,Rurall Rating%,21:00:00,20:30:00,0.05
Klan TV Group,5/3/2021,Friday,Urbann Rating%,21:00:00,20:30:00,0
Klan TV Group,5/3/2021,Friday,1-14 Yrs Rating%,21:30:00,21:00:00,0.05
Klan TV Group,5/3/2021,Friday,15-19 Yrs Rating%,21:30:00,21:00:00,0
Klan TV Group,5/3/2021,Friday,20- 24 Yrs Rating%,21:30:00,21:00:00,0.31
Klan TV Group,5/3/2021,Friday,25-34 Yrs Rating%,21:30:00,21:00:00,0
Klan TV Group,5/3/2021,Friday,35-44 Yrs Rating%,21:30:00,21:00:00,0.06
Klan TV Group,5/3/2021,Friday,45-54 Yrs Rating%,21:30:00,21:00:00,0.2
Klan TV Group,5/3/2021,Friday,55-64 Yrs Rating%,21:30:00,21:00:00,0
Klan TV Group,5/3/2021,Friday,65+ Rating%,21:30:00,21:00:00,0
Klan TV Group,5/3/2021,Friday,All target Rating%,21:30:00,21:00:00,0.07
Klan TV Group,5/3/2021,Friday,Female Rating%,21:30:00,21:00:00,0.08
Klan TV Group,5/3/2021,Friday,Ferizaj Region Rating%,21:30:00,21:00:00,0
Klan TV Group,5/3/2021,Friday,Gjakova Region Rating%,21:30:00,21:00:00,0
Klan TV Group,5/3/2021,Friday,Gjilan Region Rating%,21:30:00,21:00:00,0
Klan TV Group,5/3/2021,Friday,Male Rating%,21:30:00,21:00:00,0.07
Klan TV Group,5/3/2021,Friday,Mitrovica Region Rating%,21:30:00,21:00:00,0
Klan TV Group,5/3/2021,Friday,Peja Region Rating%,21:30:00,21:00:00,0
Klan TV Group,5/3/2021,Friday,Prishtina Region Rating%,21:30:00,21:00:00,0.24
Klan TV Group,5/3/2021,Friday,Prizren Region Rating%,21:30:00,21:00:00,0.03
Klan TV Group,5/3/2021,Friday,Rurall Rating%,21:30:00,21:00:00,0.02
Klan TV Group,5/3/2021,Friday,Urbann Rating%,21:30:00,21:00:00,0.14
Klan TV Group,5/3/2021,Friday,1-14 Yrs Rating%,22:00:00,21:30:00,0
Klan TV Group,5/3/2021,Friday,15-19 Yrs Rating%,22:00:00,21:30:00,0.09
Klan TV Group,5/3/2021,Friday,20- 24 Yrs Rating%,22:00:00,21:30:00,0.57
Klan TV Group,5/3/2021,Friday,25-34 Yrs Rating%,22:00:00,21:30:00,0.28
Klan TV Group,5/3/2021,Friday,35-44 Yrs Rating%,22:00:00,21:30:00,0
Klan TV Group,5/3/2021,Friday,45-54 Yrs Rating%,22:00:00,21:30:00,0.07
Klan TV Group,5/3/2021,Friday,55-64 Yrs Rating%,22:00:00,21:30:00,1.06
Klan TV Group,5/3/2021,Friday,65+ Rating%,22:00:00,21:30:00,0
Klan TV Group,5/3/2021,Friday,All target Rating%,22:00:00,21:30:00,0.2
Klan TV Group,5/3/2021,Friday,Female Rating%,22:00:00,21:30:00,0.1
Klan TV Group,5/3/2021,Friday,Ferizaj Region Rating%,22:00:00,21:30:00,0
Klan TV Group,5/3/2021,Friday,Gjakova Region Rating%,22:00:00,21:30:00,2.31
Klan TV Group,5/3/2021,Friday,Gjilan Region Rating%,22:00:00,21:30:00,0.01
Klan TV Group,5/3/2021,Friday,Male Rating%,22:00:00,21:30:00,0.29
Klan TV Group,5/3/2021,Friday,Mitrovica Region Rating%,22:00:00,21:30:00,0.01
Klan TV Group,5/3/2021,Friday,Peja Region Rating%,22:00:00,21:30:00,0
Klan TV Group,5/3/2021,Friday,Prishtina Region Rating%,22:00:00,21:30:00,0.08
Klan TV Group,5/3/2021,Friday,Prizren Region Rating%,22:00:00,21:30:00,0
Klan TV Group,5/3/2021,Friday,Rurall Rating%,22:00:00,21:30:00,0
Klan TV Group,5/3/2021,Friday,Urbann Rating%,22:00:00,21:30:00,0.44
Klan TV Group,5/3/2021,Friday,1-14 Yrs Rating%,22:30:00,22:00:00,0
Klan TV Group,5/3/2021,Friday,15-19 Yrs Rating%,22:30:00,22:00:00,0
Klan TV Group,5/3/2021,Friday,20- 24 Yrs Rating%,22:30:00,22:00:00,0.07
Klan TV Group,5/3/2021,Friday,25-34 Yrs Rating%,22:30:00,22:00:00,0
Klan TV Group,5/3/2021,Friday,35-44 Yrs Rating%,22:30:00,22:00:00,0.11
Klan TV Group,5/3/2021,Friday,45-54 Yrs Rating%,22:30:00,22:00:00,0.17
Klan TV Group,5/3/2021,Friday,55-64 Yrs Rating%,22:30:00,22:00:00,1.19
Klan TV Group,5/3/2021,Friday,65+ Rating%,22:30:00,22:00:00,0.38
Klan TV Group,5/3/2021,Friday,All target Rating%,22:30:00,22:00:00,0.16
Klan TV Group,5/3/2021,Friday,Female Rating%,22:30:00,22:00:00,0.23
Klan TV Group,5/3/2021,Friday,Ferizaj Region Rating%,22:30:00,22:00:00,0.28
Klan TV Group,5/3/2021,Friday,Gjakova Region Rating%,22:30:00,22:00:00,0
Klan TV Group,5/3/2021,Friday,Gjilan Region Rating%,22:30:00,22:00:00,0
Klan TV Group,5/3/2021,Friday,Male Rating%,22:30:00,22:00:00,0.09
Klan TV Group,5/3/2021,Friday,Mitrovica Region Rating%,22:30:00,22:00:00,0
Klan TV Group,5/3/2021,Friday,Peja Region Rating%,22:30:00,22:00:00,0
Klan TV Group,5/3/2021,Friday,Prishtina Region Rating%,22:30:00,22:00:00,0.48
Klan TV Group,5/3/2021,Friday,Prizren Region Rating%,22:30:00,22:00:00,0.03
Klan TV Group,5/3/2021,Friday,Rurall Rating%,22:30:00,22:00:00,0.19
Klan TV Group,5/3/2021,Friday,Urbann Rating%,22:30:00,22:00:00,0.11
Klan TV Group,5/3/2021,Friday,1-14 Yrs Rating%,23:00:00,22:30:00,0
Klan TV Group,5/3/2021,Friday,15-19 Yrs Rating%,23:00:00,22:30:00,0.06
Klan TV Group,5/3/2021,Friday,20- 24 Yrs Rating%,23:00:00,22:30:00,0.08
Klan TV Group,5/3/2021,Friday,25-34 Yrs Rating%,23:00:00,22:30:00,0
Klan TV Group,5/3/2021,Friday,35-44 Yrs Rating%,23:00:00,22:30:00,0.98
Klan TV Group,5/3/2021,Friday,45-54 Yrs Rating%,23:00:00,22:30:00,0.52
Klan TV Group,5/3/2021,Friday,55-64 Yrs Rating%,23:00:00,22:30:00,0.19
Klan TV Group,5/3/2021,Friday,65+ Rating%,23:00:00,22:30:00,0.29
Klan TV Group,5/3/2021,Friday,All target Rating%,23:00:00,22:30:00,0.25
Klan TV Group,5/3/2021,Friday,Female Rating%,23:00:00,22:30:00,0.2
Klan TV Group,5/3/2021,Friday,Ferizaj Region Rating%,23:00:00,22:30:00,0
Klan TV Group,5/3/2021,Friday,Gjakova Region Rating%,23:00:00,22:30:00,0.86
Klan TV Group,5/3/2021,Friday,Gjilan Region Rating%,23:00:00,22:30:00,0
Klan TV Group,5/3/2021,Friday,Male Rating%,23:00:00,22:30:00,0.3
Klan TV Group,5/3/2021,Friday,Mitrovica Region Rating%,23:00:00,22:30:00,0
Klan TV Group,5/3/2021,Friday,Peja Region Rating%,23:00:00,22:30:00,0
Klan TV Group,5/3/2021,Friday,Prishtina Region Rating%,23:00:00,22:30:00,0.37
Klan TV Group,5/3/2021,Friday,Prizren Region Rating%,23:00:00,22:30:00,0.42
Klan TV Group,5/3/2021,Friday,Rurall Rating%,23:00:00,22:30:00,0.17
Klan TV Group,5/3/2021,Friday,Urbann Rating%,23:00:00,22:30:00,0.34
Klan TV Group,5/3/2021,Friday,1-14 Yrs Rating%,23:30:00,23:00:00,0
Klan TV Group,5/3/2021,Friday,15-19 Yrs Rating%,23:30:00,23:00:00,0
Klan TV Group,5/3/2021,Friday,20- 24 Yrs Rating%,23:30:00,23:00:00,0
Klan TV Group,5/3/2021,Friday,25-34 Yrs Rating%,23:30:00,23:00:00,0
Klan TV Group,5/3/2021,Friday,35-44 Yrs Rating%,23:30:00,23:00:00,0.8
Klan TV Group,5/3/2021,Friday,45-54 Yrs Rating%,23:30:00,23:00:00,0.88
Klan TV Group,5/3/2021,Friday,55-64 Yrs Rating%,23:30:00,23:00:00,0
Klan TV Group,5/3/2021,Friday,65+ Rating%,23:30:00,23:00:00,0
Klan TV Group,5/3/2021,Friday,All target Rating%,23:30:00,23:00:00,0.21
Klan TV Group,5/3/2021,Friday,Female Rating%,23:30:00,23:00:00,0.11
Klan TV Group,5/3/2021,Friday,Ferizaj Region Rating%,23:30:00,23:00:00,0
Klan TV Group,5/3/2021,Friday,Gjakova Region Rating%,23:30:00,23:00:00,1.32
Klan TV Group,5/3/2021,Friday,Gjilan Region Rating%,23:30:00,23:00:00,0
Klan TV Group,5/3/2021,Friday,Male Rating%,23:30:00,23:00:00,0.31
Klan TV Group,5/3/2021,Friday,Mitrovica Region Rating%,23:30:00,23:00:00,0
Klan TV Group,5/3/2021,Friday,Peja Region Rating%,23:30:00,23:00:00,0.76
Klan TV Group,5/3/2021,Friday,Prishtina Region Rating%,23:30:00,23:00:00,0
Klan TV Group,5/3/2021,Friday,Prizren Region Rating%,23:30:00,23:00:00,0.18
Klan TV Group,5/3/2021,Friday,Rurall Rating%,23:30:00,23:00:00,0.2
Klan TV Group,5/3/2021,Friday,Urbann Rating%,23:30:00,23:00:00,0.23
Klan TV Group,5/3/2021,Friday,1-14 Yrs Rating%,24:00:00,23:30:00,0
Klan TV Group,5/3/2021,Friday,15-19 Yrs Rating%,24:00:00,23:30:00,0
Klan TV Group,5/3/2021,Friday,20- 24 Yrs Rating%,24:00:00,23:30:00,0
Klan TV Group,5/3/2021,Friday,25-34 Yrs Rating%,24:00:00,23:30:00,0
Klan TV Group,5/3/2021,Friday,35-44 Yrs Rating%,24:00:00,23:30:00,0
Klan TV Group,5/3/2021,Friday,45-54 Yrs Rating%,24:00:00,23:30:00,0.02
Klan TV Group,5/3/2021,Friday,55-64 Yrs Rating%,24:00:00,23:30:00,0
Klan TV Group,5/3/2021,Friday,65+ Rating%,24:00:00,23:30:00,0
Klan TV Group,5/3/2021,Friday,All target Rating%,24:00:00,23:30:00,0
Klan TV Group,5/3/2021,Friday,Female Rating%,24:00:00,23:30:00,0
Klan TV Group,5/3/2021,Friday,Ferizaj Region Rating%,24:00:00,23:30:00,0
Klan TV Group,5/3/2021,Friday,Gjakova Region Rating%,24:00:00,23:30:00,0
Klan TV Group,5/3/2021,Friday,Gjilan Region Rating%,24:00:00,23:30:00,0
Klan TV Group,5/3/2021,Friday,Male Rating%,24:00:00,23:30:00,0
Klan TV Group,5/3/2021,Friday,Mitrovica Region Rating%,24:00:00,23:30:00,0
Klan TV Group,5/3/2021,Friday,Peja Region Rating%,24:00:00,23:30:00,0
Klan TV Group,5/3/2021,Friday,Prishtina Region Rating%,24:00:00,23:30:00,0
Klan TV Group,5/3/2021,Friday,Prizren Region Rating%,24:00:00,23:30:00,0.01
Klan TV Group,5/3/2021,Friday,Rurall Rating%,24:00:00,23:30:00,0
Klan TV Group,5/3/2021,Friday,Urbann Rating%,24:00:00,23:30:00,0
Klan TV Group,5/3/2021,Friday,1-14 Yrs Rating%,24:30:00,24:00:00,0
Klan TV Group,5/3/2021,Friday,15-19 Yrs Rating%,24:30:00,24:00:00,0
Klan TV Group,5/3/2021,Friday,20- 24 Yrs Rating%,24:30:00,24:00:00,0.02
Klan TV Group,5/3/2021,Friday,25-34 Yrs Rating%,24:30:00,24:00:00,0
Klan TV Group,5/3/2021,Friday,35-44 Yrs Rating%,24:30:00,24:00:00,0
Klan TV Group,5/3/2021,Friday,45-54 Yrs Rating%,24:30:00,24:00:00,0
Klan TV Group,5/3/2021,Friday,55-64 Yrs Rating%,24:30:00,24:00:00,0.02
Klan TV Group,5/3/2021,Friday,65+ Rating%,24:30:00,24:00:00,0
Klan TV Group,5/3/2021,Friday,All target Rating%,24:30:00,24:00:00,0
Klan TV Group,5/3/2021,Friday,Female Rating%,24:30:00,24:00:00,0
Klan TV Group,5/3/2021,Friday,Ferizaj Region Rating%,24:30:00,24:00:00,0
Klan TV Group,5/3/2021,Friday,Gjakova Region Rating%,24:30:00,24:00:00,0
Klan TV Group,5/3/2021,Friday,Gjilan Region Rating%,24:30:00,24:00:00,0
Klan TV Group,5/3/2021,Friday,Male Rating%,24:30:00,24:00:00,0
Klan TV Group,5/3/2021,Friday,Mitrovica Region Rating%,24:30:00,24:00:00,0
Klan TV Group,5/3/2021,Friday,Peja Region Rating%,24:30:00,24:00:00,0
Klan TV Group,5/3/2021,Friday,Prishtina Region Rating%,24:30:00,24:00:00,0.01
Klan TV Group,5/3/2021,Friday,Prizren Region Rating%,24:30:00,24:00:00,0
Klan TV Group,5/3/2021,Friday,Rurall Rating%,24:30:00,24:00:00,0
Klan TV Group,5/3/2021,Friday,Urbann Rating%,24:30:00,24:00:00,0.01
Klan TV Group,5/3/2021,Friday,1-14 Yrs Rating%,25:00:00,24:30:00,0
Klan TV Group,5/3/2021,Friday,15-19 Yrs Rating%,25:00:00,24:30:00,0
Klan TV Group,5/3/2021,Friday,20- 24 Yrs Rating%,25:00:00,24:30:00,0
Klan TV Group,5/3/2021,Friday,25-34 Yrs Rating%,25:00:00,24:30:00,0
Klan TV Group,5/3/2021,Friday,35-44 Yrs Rating%,25:00:00,24:30:00,0
Klan TV Group,5/3/2021,Friday,45-54 Yrs Rating%,25:00:00,24:30:00,0
Klan TV Group,5/3/2021,Friday,55-64 Yrs Rating%,25:00:00,24:30:00,0
Klan TV Group,5/3/2021,Friday,65+ Rating%,25:00:00,24:30:00,0
Klan TV Group,5/3/2021,Friday,All target Rating%,25:00:00,24:30:00,0
Klan TV Group,5/3/2021,Friday,Female Rating%,25:00:00,24:30:00,0
Klan TV Group,5/3/2021,Friday,Ferizaj Region Rating%,25:00:00,24:30:00,0
Klan TV Group,5/3/2021,Friday,Gjakova Region Rating%,25:00:00,24:30:00,0
Klan TV Group,5/3/2021,Friday,Gjilan Region Rating%,25:00:00,24:30:00,0
Klan TV Group,5/3/2021,Friday,Male Rating%,25:00:00,24:30:00,0
Klan TV Group,5/3/2021,Friday,Mitrovica Region Rating%,25:00:00,24:30:00,0
Klan TV Group,5/3/2021,Friday,Peja Region Rating%,25:00:00,24:30:00,0
Klan TV Group,5/3/2021,Friday,Prishtina Region Rating%,25:00:00,24:30:00,0
Klan TV Group,5/3/2021,Friday,Prizren Region Rating%,25:00:00,24:30:00,0
Klan TV Group,5/3/2021,Friday,Rurall Rating%,25:00:00,24:30:00,0
Klan TV Group,5/3/2021,Friday,Urbann Rating%,25:00:00,24:30:00,0
Klan TV Group,5/3/2021,Friday,1-14 Yrs Rating%,25:30:00,25:00:00,0
Klan TV Group,5/3/2021,Friday,15-19 Yrs Rating%,25:30:00,25:00:00,0
Klan TV Group,5/3/2021,Friday,20- 24 Yrs Rating%,25:30:00,25:00:00,0
Klan TV Group,5/3/2021,Friday,25-34 Yrs Rating%,25:30:00,25:00:00,0
Klan TV Group,5/3/2021,Friday,35-44 Yrs Rating%,25:30:00,25:00:00,0
Klan TV Group,5/3/2021,Friday,45-54 Yrs Rating%,25:30:00,25:00:00,0
Klan TV Group,5/3/2021,Friday,55-64 Yrs Rating%,25:30:00,25:00:00,0
Klan TV Group,5/3/2021,Friday,65+ Rating%,25:30:00,25:00:00,0
Klan TV Group,5/3/2021,Friday,All target Rating%,25:30:00,25:00:00,0
Klan TV Group,5/3/2021,Friday,Female Rating%,25:30:00,25:00:00,0
Klan TV Group,5/3/2021,Friday,Ferizaj Region Rating%,25:30:00,25:00:00,0
Klan TV Group,5/3/2021,Friday,Gjakova Region Rating%,25:30:00,25:00:00,0
Klan TV Group,5/3/2021,Friday,Gjilan Region Rating%,25:30:00,25:00:00,0
Klan TV Group,5/3/2021,Friday,Male Rating%,25:30:00,25:00:00,0
Klan TV Group,5/3/2021,Friday,Mitrovica Region Rating%,25:30:00,25:00:00,0
Klan TV Group,5/3/2021,Friday,Peja Region Rating%,25:30:00,25:00:00,0
Klan TV Group,5/3/2021,Friday,Prishtina Region Rating%,25:30:00,25:00:00,0
Klan TV Group,5/3/2021,Friday,Prizren Region Rating%,25:30:00,25:00:00,0
Klan TV Group,5/3/2021,Friday,Rurall Rating%,25:30:00,25:00:00,0
Klan TV Group,5/3/2021,Friday,Urbann Rating%,25:30:00,25:00:00,0
Klan TV Group,5/3/2021,Friday,1-14 Yrs Rating%,26:00:00,25:30:00,0
Klan TV Group,5/3/2021,Friday,15-19 Yrs Rating%,26:00:00,25:30:00,0
Klan TV Group,5/3/2021,Friday,20- 24 Yrs Rating%,26:00:00,25:30:00,0
Klan TV Group,5/3/2021,Friday,25-34 Yrs Rating%,26:00:00,25:30:00,0
Klan TV Group,5/3/2021,Friday,35-44 Yrs Rating%,26:00:00,25:30:00,0
Klan TV Group,5/3/2021,Friday,45-54 Yrs Rating%,26:00:00,25:30:00,0
Klan TV Group,5/3/2021,Friday,55-64 Yrs Rating%,26:00:00,25:30:00,0
Klan TV Group,5/3/2021,Friday,65+ Rating%,26:00:00,25:30:00,0
Klan TV Group,5/3/2021,Friday,All target Rating%,26:00:00,25:30:00,0
Klan TV Group,5/3/2021,Friday,Female Rating%,26:00:00,25:30:00,0
Klan TV Group,5/3/2021,Friday,Ferizaj Region Rating%,26:00:00,25:30:00,0
Klan TV Group,5/3/2021,Friday,Gjakova Region Rating%,26:00:00,25:30:00,0
Klan TV Group,5/3/2021,Friday,Gjilan Region Rating%,26:00:00,25:30:00,0
Klan TV Group,5/3/2021,Friday,Male Rating%,26:00:00,25:30:00,0
Klan TV Group,5/3/2021,Friday,Mitrovica Region Rating%,26:00:00,25:30:00,0
Klan TV Group,5/3/2021,Friday,Peja Region Rating%,26:00:00,25:30:00,0
Klan TV Group,5/3/2021,Friday,Prishtina Region Rating%,26:00:00,25:30:00,0
Klan TV Group,5/3/2021,Friday,Prizren Region Rating%,26:00:00,25:30:00,0
Klan TV Group,5/3/2021,Friday,Rurall Rating%,26:00:00,25:30:00,0
Klan TV Group,5/3/2021,Friday,Urbann Rating%,26:00:00,25:30:00,0
Other,5/3/2021,Friday,1-14 Yrs Rating%,2:30:00,2:00:00,3.42
Other,5/3/2021,Friday,15-19 Yrs Rating%,2:30:00,2:00:00,2.11
Other,5/3/2021,Friday,20- 24 Yrs Rating%,2:30:00,2:00:00,0
Other,5/3/2021,Friday,25-34 Yrs Rating%,2:30:00,2:00:00,0.44
Other,5/3/2021,Friday,35-44 Yrs Rating%,2:30:00,2:00:00,1.86
Other,5/3/2021,Friday,45-54 Yrs Rating%,2:30:00,2:00:00,2.39
Other,5/3/2021,Friday,55-64 Yrs Rating%,2:30:00,2:00:00,0.01
Other,5/3/2021,Friday,65+ Rating%,2:30:00,2:00:00,2.52
Other,5/3/2021,Friday,All target Rating%,2:30:00,2:00:00,1.79
Other,5/3/2021,Friday,Female Rating%,2:30:00,2:00:00,1.35
Other,5/3/2021,Friday,Ferizaj Region Rating%,2:30:00,2:00:00,0
Other,5/3/2021,Friday,Gjakova Region Rating%,2:30:00,2:00:00,2.87
Other,5/3/2021,Friday,Gjilan Region Rating%,2:30:00,2:00:00,5.48
Other,5/3/2021,Friday,Male Rating%,2:30:00,2:00:00,2.22
Other,5/3/2021,Friday,Mitrovica Region Rating%,2:30:00,2:00:00,0
Other,5/3/2021,Friday,Peja Region Rating%,2:30:00,2:00:00,0
Other,5/3/2021,Friday,Prishtina Region Rating%,2:30:00,2:00:00,1.71
Other,5/3/2021,Friday,Prizren Region Rating%,2:30:00,2:00:00,1.31
Other,5/3/2021,Friday,Rurall Rating%,2:30:00,2:00:00,0.88
Other,5/3/2021,Friday,Urbann Rating%,2:30:00,2:00:00,2.9
Other,5/3/2021,Friday,1-14 Yrs Rating%,3:00:00,2:30:00,2.02
Other,5/3/2021,Friday,15-19 Yrs Rating%,3:00:00,2:30:00,2.18
Other,5/3/2021,Friday,20- 24 Yrs Rating%,3:00:00,2:30:00,0
Other,5/3/2021,Friday,25-34 Yrs Rating%,3:00:00,2:30:00,0.61
Other,5/3/2021,Friday,35-44 Yrs Rating%,3:00:00,2:30:00,0.8
Other,5/3/2021,Friday,45-54 Yrs Rating%,3:00:00,2:30:00,1.7
Other,5/3/2021,Friday,55-64 Yrs Rating%,3:00:00,2:30:00,0.3
Other,5/3/2021,Friday,65+ Rating%,3:00:00,2:30:00,0
Other,5/3/2021,Friday,All target Rating%,3:00:00,2:30:00,1.12
Other,5/3/2021,Friday,Female Rating%,3:00:00,2:30:00,1.1
Other,5/3/2021,Friday,Ferizaj Region Rating%,3:00:00,2:30:00,0
Other,5/3/2021,Friday,Gjakova Region Rating%,3:00:00,2:30:00,2.87
Other,5/3/2021,Friday,Gjilan Region Rating%,3:00:00,2:30:00,1.57
Other,5/3/2021,Friday,Male Rating%,3:00:00,2:30:00,1.14
Other,5/3/2021,Friday,Mitrovica Region Rating%,3:00:00,2:30:00,0
Other,5/3/2021,Friday,Peja Region Rating%,3:00:00,2:30:00,0
Other,5/3/2021,Friday,Prishtina Region Rating%,3:00:00,2:30:00,1.49
Other,5/3/2021,Friday,Prizren Region Rating%,3:00:00,2:30:00,1.28
Other,5/3/2021,Friday,Rurall Rating%,3:00:00,2:30:00,0.73
Other,5/3/2021,Friday,Urbann Rating%,3:00:00,2:30:00,1.6
Other,5/3/2021,Friday,1-14 Yrs Rating%,3:30:00,3:00:00,1.44
Other,5/3/2021,Friday,15-19 Yrs Rating%,3:30:00,3:00:00,2.11
Other,5/3/2021,Friday,20- 24 Yrs Rating%,3:30:00,3:00:00,0
Other,5/3/2021,Friday,25-34 Yrs Rating%,3:30:00,3:00:00,1.12
Other,5/3/2021,Friday,35-44 Yrs Rating%,3:30:00,3:00:00,0.93
Other,5/3/2021,Friday,45-54 Yrs Rating%,3:30:00,3:00:00,1.7
Other,5/3/2021,Friday,55-64 Yrs Rating%,3:30:00,3:00:00,1.2
Other,5/3/2021,Friday,65+ Rating%,3:30:00,3:00:00,0
Other,5/3/2021,Friday,All target Rating%,3:30:00,3:00:00,1.15
Other,5/3/2021,Friday,Female Rating%,3:30:00,3:00:00,0.99
Other,5/3/2021,Friday,Ferizaj Region Rating%,3:30:00,3:00:00,0
Other,5/3/2021,Friday,Gjakova Region Rating%,3:30:00,3:00:00,1.1
Other,5/3/2021,Friday,Gjilan Region Rating%,3:30:00,3:00:00,2.51
Other,5/3/2021,Friday,Male Rating%,3:30:00,3:00:00,1.31
Other,5/3/2021,Friday,Mitrovica Region Rating%,3:30:00,3:00:00,0
Other,5/3/2021,Friday,Peja Region Rating%,3:30:00,3:00:00,0
Other,5/3/2021,Friday,Prishtina Region Rating%,3:30:00,3:00:00,1.56
Other,5/3/2021,Friday,Prizren Region Rating%,3:30:00,3:00:00,1.28
Other,5/3/2021,Friday,Rurall Rating%,3:30:00,3:00:00,0.49
Other,5/3/2021,Friday,Urbann Rating%,3:30:00,3:00:00,1.96
Other,5/3/2021,Friday,1-14 Yrs Rating%,4:00:00,3:30:00,1.08
Other,5/3/2021,Friday,15-19 Yrs Rating%,4:00:00,3:30:00,2.11
Other,5/3/2021,Friday,20- 24 Yrs Rating%,4:00:00,3:30:00,0
Other,5/3/2021,Friday,25-34 Yrs Rating%,4:00:00,3:30:00,0.63
Other,5/3/2021,Friday,35-44 Yrs Rating%,4:00:00,3:30:00,0.73
Other,5/3/2021,Friday,45-54 Yrs Rating%,4:00:00,3:30:00,1.7
Other,5/3/2021,Friday,55-64 Yrs Rating%,4:00:00,3:30:00,0.34
Other,5/3/2021,Friday,65+ Rating%,4:00:00,3:30:00,0
Other,5/3/2021,Friday,All target Rating%,4:00:00,3:30:00,0.89
Other,5/3/2021,Friday,Female Rating%,4:00:00,3:30:00,0.64
Other,5/3/2021,Friday,Ferizaj Region Rating%,4:00:00,3:30:00,0
Other,5/3/2021,Friday,Gjakova Region Rating%,4:00:00,3:30:00,0
Other,5/3/2021,Friday,Gjilan Region Rating%,4:00:00,3:30:00,1.57
Other,5/3/2021,Friday,Male Rating%,4:00:00,3:30:00,1.15
Other,5/3/2021,Friday,Mitrovica Region Rating%,4:00:00,3:30:00,0
Other,5/3/2021,Friday,Peja Region Rating%,4:00:00,3:30:00,0
Other,5/3/2021,Friday,Prishtina Region Rating%,4:00:00,3:30:00,1.45
Other,5/3/2021,Friday,Prizren Region Rating%,4:00:00,3:30:00,1.28
Other,5/3/2021,Friday,Rurall Rating%,4:00:00,3:30:00,0.34
Other,5/3/2021,Friday,Urbann Rating%,4:00:00,3:30:00,1.57
Other,5/3/2021,Friday,1-14 Yrs Rating%,4:30:00,4:00:00,1.08
Other,5/3/2021,Friday,15-19 Yrs Rating%,4:30:00,4:00:00,2.11
Other,5/3/2021,Friday,20- 24 Yrs Rating%,4:30:00,4:00:00,0
Other,5/3/2021,Friday,25-34 Yrs Rating%,4:30:00,4:00:00,0.44
Other,5/3/2021,Friday,35-44 Yrs Rating%,4:30:00,4:00:00,0.61
Other,5/3/2021,Friday,45-54 Yrs Rating%,4:30:00,4:00:00,1.7
Other,5/3/2021,Friday,55-64 Yrs Rating%,4:30:00,4:00:00,0
Other,5/3/2021,Friday,65+ Rating%,4:30:00,4:00:00,0
Other,5/3/2021,Friday,All target Rating%,4:30:00,4:00:00,0.82
Other,5/3/2021,Friday,Female Rating%,4:30:00,4:00:00,0.55
Other,5/3/2021,Friday,Ferizaj Region Rating%,4:30:00,4:00:00,0
Other,5/3/2021,Friday,Gjakova Region Rating%,4:30:00,4:00:00,0
Other,5/3/2021,Friday,Gjilan Region Rating%,4:30:00,4:00:00,1.2
Other,5/3/2021,Friday,Male Rating%,4:30:00,4:00:00,1.08
Other,5/3/2021,Friday,Mitrovica Region Rating%,4:30:00,4:00:00,0
Other,5/3/2021,Friday,Peja Region Rating%,4:30:00,4:00:00,0
Other,5/3/2021,Friday,Prishtina Region Rating%,4:30:00,4:00:00,1.39
Other,5/3/2021,Friday,Prizren Region Rating%,4:30:00,4:00:00,1.28
Other,5/3/2021,Friday,Rurall Rating%,4:30:00,4:00:00,0.34
Other,5/3/2021,Friday,Urbann Rating%,4:30:00,4:00:00,1.41
Other,5/3/2021,Friday,1-14 Yrs Rating%,5:00:00,4:30:00,1.39
Other,5/3/2021,Friday,15-19 Yrs Rating%,5:00:00,4:30:00,2.11
Other,5/3/2021,Friday,20- 24 Yrs Rating%,5:00:00,4:30:00,0
Other,5/3/2021,Friday,25-34 Yrs Rating%,5:00:00,4:30:00,0.3
Other,5/3/2021,Friday,35-44 Yrs Rating%,5:00:00,4:30:00,0.75
Other,5/3/2021,Friday,45-54 Yrs Rating%,5:00:00,4:30:00,1.7
Other,5/3/2021,Friday,55-64 Yrs Rating%,5:00:00,4:30:00,0.2
Other,5/3/2021,Friday,65+ Rating%,5:00:00,4:30:00,0.21
Other,5/3/2021,Friday,All target Rating%,5:00:00,4:30:00,0.92
Other,5/3/2021,Friday,Female Rating%,5:00:00,4:30:00,0.75
Other,5/3/2021,Friday,Ferizaj Region Rating%,5:00:00,4:30:00,0.04
Other,5/3/2021,Friday,Gjakova Region Rating%,5:00:00,4:30:00,0
Other,5/3/2021,Friday,Gjilan Region Rating%,5:00:00,4:30:00,1.2
Other,5/3/2021,Friday,Male Rating%,5:00:00,4:30:00,1.08
Other,5/3/2021,Friday,Mitrovica Region Rating%,5:00:00,4:30:00,0
Other,5/3/2021,Friday,Peja Region Rating%,5:00:00,4:30:00,1.3
